compound,label
C1CNC[C@@H](c2cc(c(c(c12)Cl)O)O)c1ccc(cc1)O,0
C[N@+]1(CCc2cc(c(cc2[C@H]1Cc1cc(c(c(c1)OC)OC)OC)OC)OC)CCCOC(=O)CC/C=C/CCC(=O)OCCC[N@@+]1(CCc2cc(c(cc2[C@H]1Cc1cc(c(c(c1)OC)OC)OC)OC)OC)C,0
CCCCCCCN(CC)CCC[C@@H](c1ccc(cc1)NS(=O)(=O)C)O,0
C(C(F)(F)F)(C(F)(F)F)(F)F,0
Cc1nc2c([nH]1)CCN(c1ccccc21)C(=O)c1ccc(cc1)NC(=O)c1ccccc1c1ccccc1,0
CC(C)NC[C@H](COc1ccc(cc1)CCC(=O)OC)O,0
c1c(c(c(c(c1I)NC(=O)CCCCC(=O)Nc1c(cc(c(c1I)C(=O)O)I)I)I)C(=O)O)I,1
Cc1c(c(c2CC[C@@](Oc2c1C)(C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)C)O,0
CC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@@H]12)C)C#C,0
C[C@H](NCC(CN[C@H](/C(=N/O)/C)C)(C)C)/C(=N/O)/C,0
C1CNCCNCCCN(CCNC1)Cc1ccc(cc1)CN1CCCNCCNCCCNCC1,0
c1cc(ccc1CCN)O,0
C1[C@@H](N(c2c(N1)[nH]c(nc2=O)N)C=O)CNc1ccc(cc1)C(=O)N[C@H](CCC(=O)O)C(=O)O,0
CN1[C@@H](CNc2c1c(=O)nc([nH]2)N)CNc1ccc(cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0
C1Cc2ccccc2C(c2ccccc12)NCCCCCCC(=O)O,1
CN(C)CCC[C@@H]1c2ccccc2Nc2c1cc(cc2)Cl,1
c1cc(ccc1S(=O)(=O)NC=NCCSCc1csc(n1)N=C(N)N)Br,1
c1ccc(c(c1)C(=O)OC[C@H](CO)O)Nc1c2ccc(cc2ncc1)Cl,1
C[C@H](c1ccccc1)NN,1
CN1C[C@H](c2c(C1)c(ccc2)N)c1ccccc1,1
c1ccc(cc1)[C@H]1C(=O)N=C(O1)N,1
C1CCC(CC1)C(C[C@H]1CCCCN1)C1CCCCC1,1
C[C@H](COc1ccccc1)NN,1
CCCCCCCCN[C@@H](C)[C@@H](c1ccc(cc1)SC(C)C)O,1
Cc1c(c(c2CC[C@@](Oc2c1C)(C)COc1ccc(cc1)C[C@@H]1C(=O)NC(=O)S1)C)O,1
C1[C@H]2[C@H]([C@@H]2N)CN1c1c(cc2c(=O)c(cn(c2n1)c1c(cc(cc1)F)F)C(=O)O)F,1
CCO[C@@H](C(=O)c1ccc(cc1)c1ccccc1)Nc1ccc(cc1)C(=O)O,1
CN(C)CC=C(c1ccc(cc1)Br)c1cnccc1,1
C[C@@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC1=Cc2c(C[C@@]31C)cno2,1
C1C(=O)NC(=O)N1N=Cc1ccc(o1)c1ccc(cc1)[N+](=O)[O-],1
C1C[C@H](O[C@H]1CO)n1cnc2c1[nH]cnc2=O,1
CC(=O)N1CCN(CC1)c1ccc(cc1)OC[C@@H]1CO[C@@](O1)(Cn1ccnc1)c1c(cc(cc1)Cl)Cl,1
CCN(CC)CCNC(=O)c1c([nH]c(c1C)/C=C/1\c2c(ccc(c2)F)NC1=O)C,1
C1C[C@@H](O[C@H]1CO)n1ccc(nc1=O)N,1
Cc1cn(c(=O)[nH]c1=O)[C@H]1C[C@@H]([C@@H](O1)CO)N=[N+]=[N-],1
CN(C)N/N=C/1\C(=NC=N1)C(=O)N,1
c1cn(c(=O)nc1N)[C@@H]1[C@H]([C@@H]([C@@H](O1)CO)O)O,1
Cc1nnc(n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](c1ccccc1)NC(=O)C1CCC(CC1)(F)F)C(C)C,1
CN(Cc1cnc2c(n1)c(nc(n2)N)N)c1ccc(cc1)C(=O)N[C@H](CCC(=O)O)C(=O)O,1
C1CC1CN1CC[C@]23[C@H]4C(=O)CC[C@@]2([C@H]1Cc1c3c(c(cc1)O)O4)O,1
CN(C(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O)N=O,1
CCCCN1C(=O)[C@@H](NC(=O)C21CCN(CC2)Cc1ccc(cc1)Oc1ccc(cc1)C(=O)O)[C@H](C1CCCCC1)O,1
COc1cccc2c1[C@H]1CN(C[C@@H]1CO2)CCCCn1c(=O)c2c(c3nc(cnc3s2)c2ccccc2)[nH]c1=O,1
C1CC1Nc1nc(nc2c1ncn2[C@H]1C[C@@H](C=C1)CO)N,1
CC[C@H](CO)NCCN[C@@H](CC)CO,1
CCc1cccc2c1[nH]c1c2CCO[C@@]1(CC)CC(=O)O,1
C[C@@H](CCc1ccccc1)NC[C@H](c1cc(c(cc1)O)C(=O)N)O,1
C[C@](Cc1cc(c(cc1)O)O)(C(=O)O)N,1
CCCCCCCCCCC[C@@H](C[C@@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O,1
CC1=C(c2c(C1=Cc1ccc(cc1)[S@@](=O)C)ccc(c2)F)CC(=O)O,1
CC(C)(C)C#CC=CCN(C)Cc1cccc2ccccc12,1
Cc1cc(no1)NS(=O)(=O)c1ccc(cc1)N,1
C1CCc2nc3ccccc3c(c2C1)N,1
CC/C(=C(/c1ccccc1)\c1ccc(cc1)OCCN(C)C)/c1ccccc1,1
CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C[C@@H]([C@H](Cc1ccccc1)NC(=O)OCc1cncs1)O,1
CC(C)[C@](CCCN(C)CCc1cc(c(cc1)OC)OC)(C#N)c1cc(c(cc1)OC)OC,1
CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@H](c1ccc(cc1)O)N)C(=O)O)C,1
C1CC(C1)(C(=O)O)C(=O)O.[Pt],1
C[C@@H]1[C@H]2[C@@H]([C@@H]3[C@H](C(=O)/C(=C(/N)\O)/C(=O)[C@]3(C(=O)C2=C(c2c1cccc2O)O)O)N(C)C)O,1
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)O,1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@@H]1[C@H]([C@H](C=C2)C)CC[C@@H]1C[C@H](CC(=O)O1)O)C,1
CC1=C([C@@H](C(=C(N1)C)C(=O)OC)c1ccccc1[N+](=O)[O-])C(=O)OC,1
CCc1cnc(cc1)CCOc1ccc(cc1)C[C@H]1C(=O)NC(=O)S1,1
CN1/C(=C(/Nc2ccccn2)\O)/C(=O)c2ccccc2S1(=O)=O,1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)N)NC(=O)c1nc2ccccc2cc1)O,1
CN(C)[C@H]1[C@H]2C[C@@H]3Cc4c(ccc(c4C(=C3C(=O)[C@@]2(C(=O)/C(=C(/N)\O)/C1=O)O)O)O)N(C)C,1
C[C@]1([C@H]2[C@@H]([C@H]3[C@H](C(=O)/C(=C(/N)\O)/C(=O)[C@]3(C(=O)C2=C(c2c1cccc2O)O)O)N(C)C)O)O,1
C[C@]1([C@@H]2C[C@@H]3[C@H](C(=O)/C(=C(/N)\O)/C(=O)[C@@]3(C(=O)C2=C(c2c1cccc2O)O)O)N(C)C)O,1
CCC1=C(CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)N[C@@H]1CC[C@H](CC1)C)C,1
c1nc(nn1[C@H]1[C@H]([C@H]([C@@H](O1)CO)O)O)C(=O)N,1
CN(C)C[C@H](c1ccc(cc1)OC)C1(CCCCC1)O,1
C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1
CC(=O)N[C@@H]1CCc2cc(c(c(c2c2ccc(c(=O)cc12)OC)OC)OC)OC,1
C1CN[P@@](=O)(OC1)N(CCCl)CCCl,1
CNCCC[C@@]12CC[C@@H](c3ccccc13)c1ccccc21,1
CN/C(=C/[N+](=O)[O-])/NCCSCc1csc(n1)CN(C)C,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1CCC[C@H]1C(=O)O,1
CC(C)NC[C@H](COc1ccc(cc1)COCCOC(C)C)O,1
CNCC[C@@H](c1ccccc1)Oc1ccc(cc1)C(F)(F)F,1
CC(C)(c1ccccc1CC[C@H](c1cccc(c1)/C=C/c1nc2c(ccc(c2)Cl)cc1)SCC1(CC1)CC(=O)O)O,1
CCC(CC)O[C@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC,1
C[C@@]12C[C@@H]([C@@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC1=CC(=O)C=C[C@@]31C)O,1
CN[C@@H]1CC[C@H](c2ccccc12)c1cc(c(cc1)Cl)Cl,1
C[C@@]12CC[C@@H]3[C@H]([C@H]1CC[C@@H]2O)CCc1c3ccc(c1)O,1
C[N@+]1(CCc2cc(c(cc2[C@@H]1Cc1cc(c(cc1)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@@+]1(CCc2cc(c(cc2[C@H]1Cc1cc(c(cc1)OC)OC)OC)OC)C,0
CN1[C@H]2CC[C@@H]1C[C@H](C2)OC(=O)[C@@H](CO)c1ccccc1,0
CN(C)CCO[C@H](c1ccc(cc1)Cl)c1ccccn1,0
c1cc(ccc1N/C(=N/C(=NCCCCCCN=C(/N=C(/Nc1ccc(cc1)Cl)\N)N)N)/N)Cl,0
C[C@](c1ccccc1)(c1ccc(cc1)Cl)OCC[C@H]1CCCN1C,0
C[C@H](CCc1ccc(cc1)O)NCCc1cc(c(cc1)O)O,0
CNC[C@H](c1cc(c(cc1)O)O)O,0
CCCCCCCC/C=C/CCCCCCCC(=O)O.C(CO)N,0
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc1cnc2c(n1)c(=O)nc([nH]2)N,0
C1CN(CCN1CCOCCO)[C@@H](c1ccccc1)c1ccc(cc1)Cl,0
CN[C@]1(CCCCC1=O)c1ccccc1Cl,0
C[N+](C)(C)C[C@@H](CC(=O)[O-])O,0
c1cc(c(cc1Oc1c(cc(cc1I)C[C@H](C(=O)O)N)I)I)O,0
C([C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)O,0
CC1=C(C(=O)C2=C(C1=O)N1C[C@@H]3[C@H]([C@@]1([C@@H]2COC(=O)N)OC)N3)N,0
c1cc(c(cc1[C@@H](CN)O)O)O,0
CCN(CC)CC#CCOC(=O)[C@](C1CCCCC1)(c1ccccc1)O,0
CC(C)(C)NC[C@@H](COc1ccccc1C1CCCC1)O,0
C[C@H]1[C@@H](OCCN1C)c1ccccc1,0
C[C@H](CCCN)Nc1c2c(cc(c1)OC)cccn2,0
C1C[C@H](CC[C@@H]1CN)C(=O)O,0
S=C=Nc1cccc2c1cccc2,1
OCCOCC,1
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](CNC(C)C)O,1
OC(=O)[C@@H]1N2C(=O)[C@H]([C@@H]2SC1(C)C)/N=C/N1CCCCCC1,1
C[C@H]1[C@H](NC(=O)/C(=N/OC(C(=O)O)(C)C)/c2csc(n2)N)C(=O)N1S(=O)(=O)O,1
N#Cc1ccc(cc1C(F)(F)F)NC(=O)[C@](CS(=O)(=O)c1ccc(cc1)F)(O)C,1
CCCCNc1cc(cc(c1Oc1ccccc1)S(=O)(=O)N)C(=O)O,1
CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C[N+]1(C)CCCC1,1
CO[C@]1(NC(=O)Cc2cccs2)C(=O)N2[C@H]1SCC(=C2C(=O)O)COC(=O)N,1
COCc1c(c2ccc(cc2)F)c(/C=C/[C@H](C[C@@H](CC(=O)O)O)O)c(nc1C(C)C)C(C)C,1
CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(cc1)Cl,1
Clc1ccc2c(c1)[nH]c(=O)o2,1
N#CN/C(=N/C)/NCCSCc1nc[nH]c1C,1
CCc1sc2c(c1)C(=NCC(=O)N2C)c1ccccc1Cl,1
OC(=O)[C@H]1N2C(=O)[C@@H]([C@@H]2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1Cl,1
CC(=O)Oc1cc(cc2c1C(=O)c1c(C2=O)cccc1OC(=O)C)C(=O)O,1
ClC[C@H](CBr)Br,1
CN(CC/C=C/1\c2ccccc2OCc2c1cccc2)C,1
CNCC[C@H](c1cccs1)Oc1cccc2c1cccc2,1
[O-][N+](=O)O[C@H]([C@@H](O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-],1
OC(=O)[C@H](c1cccc(c1)Oc1ccccc1)C,1
O=C1[C@@H](NC(=O)c2c(C)onc2c2c(F)cccc2Cl)[C@H]2N1[C@@H](C(=O)O)C(S2)(C)C,1
Cc1ccc(c(c1)OCCCC(C(=O)O)(C)C)C,1
NC(=O)CC[C@H](C(=O)O)N,1
CN1[C@H]2CCC[C@H]1C[C@@H](C2)NC(=O)c1nn(c2c1cccc2)C,1
N#Cc1ccc(cc1)C(n1cncn1)c1ccc(cc1)C#N,1
OC(=O)Cc1cc(C)ccc1Nc1c(F)cccc1Cl,1
CO[C@@]1(NC(=O)[C@H](c2ccc(cc2)O)C(=O)O)C(=O)N2[C@@H]1OCC(=C2C(=O)O)CSc1nnnn1C,1
O=C1NC(C(=O)N1c1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])(C)C,1
O=c1[nH]c2c(n1CCCN1CCN(CC1)C(c1ccccc1)c1ccccc1)cccc2,1
C[n+]1ccc(cc1)c1cc[n+](cc1)C,1
CC(=O)CCCCn1c(=O)c2n(C)cnc2n(c1=O)C,1
FC(C(C(C(C(C(C(C(Br)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1
C1CC[C@@H](NC1)CC(C1CCCCC1)C1CCCCC1,1
COc1ccc(cc1Cc1cnc2c(c1C)c(N)nc(n2)N)OC,1
CN([C@@H](CN1c2ccccc2Sc2c1cccc2)C)C,1
OC(=O)CC[C@H](C(=O)O)NC(=O)c1ccc(s1)N(Cc1ccc2c(c1)c(=O)nc([nH]2)C)C,1
O=C1OCC(=C1c1ccccc1)c1ccc(cc1)S(=O)(=O)C,1
OC(=O)CCCCC[C@@H](C1=C(C)C(=O)C(=C(C1=O)C)C)c1ccccc1,1
C[C@@H]1N[C@@H](C)CN(C1)c1c(F)c(N)c2c(c1F)n(cc(c2=O)C(=O)O)C1CC1,1
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]2[C@@H]1[C@H]1CC[C@]3([C@]1(CC2)C)CCC(=O)O3)C,1
OC(=O)[C@H]1NC[C@@H](C1)C1CCCCC1,1
OC(=O)[C@H](c1ccc(cc1)C(=O)c1cccs1)C,1
Cc1nc(C)c2c(n1)N(Cc1ccc(cc1)c1ccccc1c1nn[nH]n1)C(=O)CC2,1
CN(Cc1cccc2c1cccc2)C/C=C/C#CC(C)(C)C,1
ClC(C(Cl)Cl)Cl,1
CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1c(S2)cccc1,1
OC(=O)Cc1ccc(n1C)C(=O)c1ccc(cc1)C,1
COc1ccc2c(c1C(F)(F)F)cccc2C(=S)N(CC(=O)O)C,1
CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C,1
CN1[C@@H]2CC[C@H]1C[C@@H](C2)OC(=O)c1c[nH]c2c1cccc2,1
COc1ccc(cc1OC)CCN(CCC[C@@](c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,1
COc1cc(C)c(c(c1C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,1
OC(=O)[C@H](c1ccc2c(c1)nc(o2)c1ccc(cc1)Cl)C,1
OCCOc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cc1)C(C)(C)C)c1ncccn1,1
OC(=O)Cc1cccc(c1N)C(=O)c1ccc(cc1)Br,1
CN(N/N=C/1\N=CN=C1C(=O)N)C,1
O=C1CN(C(=O)N1)/N=C/c1ccc(o1)c1ccc(cc1)[N+](=O)[O-],1
CCOC(=O)/C=C(/C=C/C=C(/C=C/c1c(C)cc(c(c1C)C)OC)\C)\C,1
NC(=O)OCC(c1ccccc1)COC(=O)N,1
O=C(C(C)C)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],1
CC(NNC(=O)c1ccncc1)C,1
Clc1ccc(c(c1)Cl)[C@@]1(OC[C@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,1
O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,1
CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cccc(c1)Cl,1
Cc1ccnc2c1[nH]c(=O)c1c(n2C2CC2)nccc1,1
O=C1N=C(O[C@H]1c1ccccc1)N,1
OC(=O)COc1ccc(c(c1Cl)Cl)C(=O)c1cccs1,1
Cc1ccc(cc1)C(=O)c1cc(O)c(c(c1)[N+](=O)[O-])O,1
O=C1NC(=O)[C@H](S1)Cc1ccc(cc1)OC[C@@]1(C)CCc2c(O1)c(C)c(c(c2C)O)C,1
N[C@@H]1[C@H]2[C@@H]1CN(C2)c1nc2c(cc1F)c(=O)c(cn2c1ccc(cc1F)F)C(=O)O,1
CCCC(C(=O)O)CCC,1
CCOC(=O)CN[C@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(cc1)/C(=N/O)/N)C1CCCCC1,1
ON([C@@H](c1cc2c(s1)cccc2)C)C(=O)N,1
Cc1cn([C@@H]2O[C@@H](C=C2)CO)c(=O)[nH]c1=O,1
OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc(nc1=O)N,1
CN([C@@H]1C(=O)C(=C([C@]2([C@@H]1C[C@@H]1Cc3c(C(=C1C2=O)O)c(O)ccc3N(C)C)O)O)C(=O)N)C,1
C#C[C@]1(O)CC[C@H]2[C@@]1(C)CC[C@@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cno3,1
N#Cc1cc(ccc1OCC(C)C)c1nc(c(s1)C(=O)O)C,1
Fc1ccc(cc1)CNC(=O)c1nc(n(c(=O)c1O)C)C(NC(=O)c1nnc(o1)C)(C)C,1
Clc1ccc2c(c1)[C@H](O)CCCN2C(=O)c1ccc(cc1C)NC(=O)c1ccccc1C,1
OC(=O)c1cccc(c1)C1=CC=C/C(=N/Nc2c(C)[nH]n(c2=O)c2ccc(c(c2)C)C)/C1=O,1
CCCCc1oc2c(c1C(=O)c1ccc(cc1)OCCCN(CCCC)CCCC)cc(cc2)NS(=O)(=O)C,1
Brc1cc(C)c2c(c1O)nccc2,1
CN(CCC[C@@H]1c2ccccc2Nc2c1cc(Cl)cc2)C,1
CC(Nc1ncccn1)C,1
Clc1ccc2c(c1)N(CCCN1CCC(CC1)C(=O)N)c1c(S2)cccc1,1
NC(=O)NS(=O)(=O)c1ccc(cc1)N,1
CC(=O)Oc1ccc(cc1)C1(c2ccc(cc2)OC(=O)C)C(=O)N(c2c1cccc2)C(=O)C,1
COc1cccc2c1[C@H]1CN(C[C@H]1CO2)CCCCn1c(=O)[nH]c2c(c1=O)sc1c2nc(cn1)c1ccccc1,1
NN[C@H](COc1ccccc1)C,1
CN([C@H]1C(=O)/C(=C(/O)\N)/C(=O)[C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@]1(C)O)cccc3O)C2=O)O)C,1
Cc1onc(c1c1ccc(cc1)S(=O)(=O)N)c1ccccc1,1
O[C@@H](C[C@@H](CC(=O)O)O)CCc1c(nc(nc1c1ccc(cc1)F)N(S(=O)(=O)C)C)C(C)C,1
O=C(N[C@@H]1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnc(s1)C)Cn1cnnn1,1
CCN(CCOc1ccc(cc1)/C(=C(/c1ccccc1)\Cl)/c1ccccc1)CC,1
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,1
Fc1ccc(cc1)CN/C(=C/1\N=C(N(C(=O)C1=O)C)C(NC(=O)c1nnc(o1)C)(C)C)/O,1
COc1ccc(cc1)[C@H]1Sc2ccccc2N(C(=O)[C@H]1OC(=O)C)CCN(C)C,1
COC(=O)[C@H](Cc1ccc(c(c1)O)O)N,1
CO[C@@H]1CC(=O)C[C@@H]([C@@]21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C,1
N[C@H]1CCCC[C@@H]1N,1
OC[C@@H]1O[C@H](C([C@@H]1O)(F)F)n1ccc(nc1=O)N,1
O[C@H]1C=C[C@H]2[C@]34[C@@H]1Oc1c4c(C[C@@H]2N(CC3)C)ccc1O,1
Fc1ccc(c(c1)F)n1cc(C(=O)O)c(=O)c2c1nc(N1C[C@@H]3[C@H](C1)[C@H]3NC(=O)[C@H](NC(=O)[C@H](N)C)C)c(c2)F,1
O=c1oc2c(c(=O)n1c1ccccn1)N(C)S(=O)(=O)c1c2cccc1,1
O=C(c1ccc(c(c1O)O)O)c1cc(O)c(c(c1)O)O,1
OC(=O)Cc1csc(n1)c1ccc(cc1)Cl,1
NN[C@H](c1ccccc1)C,1
CN1CCC[C@@H](C1)CN1c2ccccc2Sc2c1cccc2,1
CN(Cc1ccc(o1)CSCCN/C(=C/[N+](=O)[O-])/NCc1ccc2c(c1)OCO2)C,1
[O-][N+](=O)c1ccc(cc1)n1cc(nc1C)[N+](=O)[O-],1
CN(C/C=C(/c1cccnc1)\c1ccc(cc1)Br)C,1
CCC[C@@]1(CCc2ccccc2)CC(=O)C(=C(O1)O)[C@H](c1cccc(c1)NS(=O)(=O)c1ccc(cn1)C(F)(F)F)CC,1
C[C@@H](C(=O)OC(Cc1ccc(cc1)Cl)(C)C)N,1
CN1CCC(CC1)Nc1ncc2c(n1)c(ncn2)Nc1ccc(c(c1)Cl)F,1
CO/N=C(/c1ccc(cc1)c1ccc(o1)c1ccc(cc1)/C(=N/OC)/N)\N,1
OC(=O)CC[C@H](C(=O)O)NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C,1
O=C(c1sccc1S(=O)(=O)Nc1onc(c1Cl)C)Cc1cc2OCOc2cc1C,1
OC(=O)COc1nn(c2c1cccc2)Cc1ccccc1,1
Clc1ccc(cc1)OCC(=O)N1CCN(CC1)Cc1ccc2c(c1)OCO2,1
OC[C@@H](COC(=O)c1ccccc1Nc1ccnc2c1ccc(c2)Cl)O,1
C[C@H](CCc1ccccc1)NC[C@@H](c1ccc(c(c1)C(=O)N)O)O,1
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,1
CN1C[C@@H](c2ccccc2)c2c(C1)c(N)ccc2,1
CN([C@@H]1C(=O)/C(=C(/O)\N)/C(=O)[C@@]2([C@@H]1C[C@@H]1Cc3c(ccc(c3C(=C1C2=O)O)O)N(C)C)O)C,1
CCCCCCCCN[C@H]([C@@H](c1ccc(cc1)SC(C)C)O)C,1
CC[C@@H](n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OC[C@@H]1CO[C@@](O1)(Cn1cncn1)c1ccc(cc1Cl)Cl)C,1
O=C1CC[C@@]2(C(=C1)CC[C@@H]1[C@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,1
CCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)O)cccc2,1
FC([C@]1(C#CC2CC2)OC(=O)Nc2c1cc(Cl)cc2)(F)F,1
OC[C@H]1C=C[C@H](C1)n1cnc2c1nc(N)nc2NC1CC1,1
NC[C@H]1C[C@@]1(c1ccccc1)C(=O)N(CC)CC,1
Fc1ccc(c(c1)F)[C@]([C@H](c1ncncc1F)C)(Cn1cncn1)O,1
CC(=O)Oc1ccc(cc1)C1(c2ccc(cc2)OC(=O)C)C(=O)Nc2c1cccc2,1
OC(=O)c1cc(nc2c1cccc2)c1ccccc1,1
CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C,1
CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nc(=O)c(=O)[nH]n1C,1
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,1
Fc1ccc(cc1)[C@H]1CCNC[C@H]1COc1ccc2c(c1)OCO2,1
CC[C@@H](C(=O)O[C@@H]1C[C@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,1
Clc1cccc(c1)C(=O)[C@@H](NC(C)(C)C)C,1
NCCOCC1=C(C(=O)OCC)[C@@H](C(=C(N1)C)C(=O)OC)c1ccccc1Cl,1
O[C@H](C[C@@H](CC(=O)O)O)/C=C/c1c(nc(nc1c1ccc(cc1)F)N(S(=O)(=O)C)C)C(C)C,1
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,1
O=[S@](c1nc2c([nH]1)cccc2)Cc1nccc(c1C)OCC(F)(F)F,1
O=C1NC[C@H](O1)COc1cc(C)cc(c1)C,1
OC(=O)C1(CCC1)C(=O)O,1
C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@@H](c1ccnc2c1cc(OC)cc2)O,1
CC(=O)Oc1sc2c(c1)CN(CC2)[C@@H](c1ccccc1F)C(=O)C1CC1,1
OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1
OP(=O)(C(P(=O)(O)O)(Cn1cncc1)O)O,1
OC(=O)CC1(CS[C@@H](c2cccc(c2)/C=C/c2ccc3c(n2)cc(cc3)Cl)CCc2ccccc2C(O)(C)C)CC1,1
O=S1(=O)N[C@@H](Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N,1
Nc1nc(N)c2c(n1)nc(c(n2)c1ccccc1)N,1
OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)Oc1cc(I)c(c(c1)I)O)N,0
NN[C@@](C(=O)O)(Cc1ccc(c(c1)O)O)C,1
OC(=O)[C@H]1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl,1
O=C1N(C[C@H]2c3c1cccc3CCC2)[C@@H]1CN2CC[C@H]1CC2,1
NCCO/N=C(/c1ccc(cc1)C(F)(F)F)\CCCCOC,1
COCCOC(=O)C1=C(C)NC(=C([C@H]1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,1
COC(=O)C1=C(C)NC(=C([C@H]1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,1
CCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)C(=O)OCc1oc(=O)oc1C)C(O)(C)C,1
Clc1ccc(cc1)[C@@H]1CC[C@H](CC1)C1=C(O)c2c(C(=O)C1=O)cccc2,1
O=C(Nc1cc(N(C)C)c2c(c1O)C(=C1[C@H](C2)C[C@@H]2[C@](C1=O)(O)C(=C(C(=O)[C@H]2N(C)C)C(=O)N)O)O)CNC(C)(C)C,1
N[C@H](C(=O)O)CS,1
OC(=O)[C@@H](Oc1ccc(cc1)Oc1ccc(cc1)Cl)C,1
CCCN1C[C@H](CSC)C[C@@H]2[C@@H]1Cc1c[nH]c3c1c2ccc3,1
O=[NH+]/C=c/1\ccccn1C,1
CC[C@H](C1(CC)C(=O)NC(=O)NC1=O)C,1
NCCNCCNCCNCCN,1
CCCC[C@](C/C=C/[C@@H]1[C@@H](O)CC(=O)[C@H]1CCCCCCC(=O)OC)(O)C,1
